Archivo,Centroide Espectral,Ancho de Banda Espectral,Roloff Espectral,Flatness Espectral,Magnitud Promedio Fourier,ZCR Promedio,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Tipo de Voz
RACHEL-REAL-HOMBRE_02_shift.wav,1357.5276263567484,1910.5377830329412,2789.1980985315836,0.005219148,0.30252838,0.05182182498094512,-321.50836,128.89178,33.01955,36.750412,-3.7246287,0.11796672,6.7746835,-13.283126,-3.94833,-6.1606364,-0.08015014,0.3129259,2.469064,-6.464138,3.9883893,4.189204,-9.0036125,4.9901075,-2.7638292,-6.8022594,real
RACHEL-REAL-MUJER_01.wav,2133.3378052133226,2434.788990192179,4236.771767826403,0.023552341,0.33141404,0.10998638605667373,-298.73425,104.36654,36.2596,15.962381,-0.6558062,-9.533723,-12.662754,6.5315833,-13.076791,-15.00575,3.892087,-6.525105,-1.6111196,0.9732176,-0.0027260862,-3.675472,-1.8251892,-2.6570568,-10.172436,-0.065016635,real
RACHEL-REAL-MUJER_01_noise.wav,2945.4950165897953,2916.2919016216047,6326.404894812633,0.072358325,0.3772134,0.17210362321239406,-243.97812,69.16466,33.702682,16.327782,-1.077053,-7.034724,-10.896172,0.63583326,-11.752654,-8.68877,-2.4546561,-2.897553,-3.3373976,0.92679584,-0.8062084,-1.4853485,-3.736309,-2.1172636,-8.807548,-2.8260214,real
RACHEL-REAL-MUJER_01_pitch.wav,2145.737960373243,2444.7099458702482,4298.588484424656,0.019765025,0.21059541,0.10809015823622882,-335.599,101.3411,35.34997,12.673479,-3.1488957,-11.90325,-11.180052,6.321282,-17.63155,-11.185958,3.71198,-7.291883,0.80952,0.57245284,-0.67090464,-5.666569,-0.53721297,-6.9033923,-7.0924945,-3.101309,real
RACHEL-REAL-MUJER_01_shift.wav,2134.1669632865505,2432.8806334899996,4238.026350635593,0.023582356,0.33168128,0.11001535189353813,-298.02985,104.595436,36.31235,15.943597,-0.69214356,-9.601391,-12.700146,6.4646716,-13.064708,-15.000786,3.8409238,-6.54807,-1.6660273,0.944311,-0.056614827,-3.7167704,-1.808235,-2.6816902,-10.174297,-0.09948511,real
RACHEL-REAL-MUJER_03.wav,1806.9681993765103,2122.7517854145126,3645.383886695337,0.013505353,0.29100895,0.07901867994785423,-335.25095,104.84831,11.12901,19.681587,6.1097717,-0.23343854,-26.829462,-0.6879671,3.8869164,-17.93462,-1.9009095,-0.83849084,-6.861657,6.924509,-0.32000017,-4.477548,-1.3303949,-2.3854194,-2.5779424,-4.187954,real
RACHEL-REAL-MUJER_03_noise.wav,3617.17222964033,3068.248517143903,7503.619175510594,0.13320358,0.4624677,0.22566928831515223,-202.4144,41.598812,12.100483,9.330491,0.7659201,-3.5667388,-14.394139,-4.1870055,-5.015869,-6.4150963,-6.611454,-0.37010658,-4.7764072,2.1948106,-2.3049307,-0.20250486,-4.1416316,-0.9357425,-4.1519876,-1.3545804,real
RACHEL-REAL-MUJER_03_pitch.wav,1808.0259540725995,2116.2704897116537,3654.116423997168,0.010800898,0.19271651,0.07975326753925917,-372.22485,101.54432,10.350333,18.80732,3.7484696,-4.128618,-28.20822,3.352471,-0.9992749,-18.188046,0.13850306,-2.487417,-4.569689,7.952957,-4.600765,-3.8893738,-2.0493128,-2.5834813,-3.9225316,-3.7274456,real
RACHEL-REAL-MUJER_03_shift.wav,1806.3418725035735,2122.7218200772363,3640.4613479325253,0.01329794,0.2909931,0.0790331961010549,-334.88647,104.466286,11.30829,19.650454,6.1369257,-0.26663727,-26.785673,-0.7149536,3.8750193,-17.911592,-1.9112346,-0.84395355,-6.8358593,6.901829,-0.3029159,-4.484125,-1.3314685,-2.3917236,-2.5705822,-4.188545,real
RACHEL-REAL-MUJER_04.wav,1382.1607695396817,1951.5290168536858,2676.635828967343,0.004849524,0.37328854,0.05128283749259479,-316.44943,119.59538,28.324903,30.463923,18.827488,19.10517,0.58898985,9.475208,-0.62076306,-2.8490007,10.144221,0.1882898,-4.0751486,8.867922,1.5102764,-0.4491791,1.4975375,0.27129114,-0.6832969,0.61140305,real
RACHEL-REAL-MUJER_04_noise.wav,2994.6295366963122,3040.4013576391285,6808.446744945942,0.045480873,0.4934275,0.12480098489336493,-206.4496,59.07022,24.297363,24.281416,14.241963,14.420363,3.2948298,5.891477,0.6519532,3.5062447,3.4694026,2.9122312,-2.1434972,6.0876374,0.5599632,2.0541322,-1.4377046,1.8252158,-1.3252639,1.4072156,real
RACHEL-REAL-MUJER_04_pitch.wav,1399.145348860838,1964.1779946619401,2742.460075486893,0.0030757147,0.24766883,0.05376647659952607,-350.45758,115.68365,28.869967,29.646952,18.367281,16.72043,0.048153702,9.742823,-2.664129,-0.48146453,10.806738,-2.4022424,-0.41109982,9.329852,0.2558753,0.359853,1.922256,-0.78670937,0.5560327,-1.771573,real
RACHEL-REAL-MUJER_04_shift.wav,1380.4298120304222,1950.5675708238614,2672.961917533694,0.0036681932,0.37330484,0.05133374833382701,-316.38275,119.695496,28.36638,30.503101,18.882069,19.148853,0.6150371,9.491881,-0.60584897,-2.8250852,10.165544,0.19718711,-4.0801206,8.865539,1.5165018,-0.4383701,1.501137,0.27736515,-0.6719175,0.6147984,real
RACHEL-REAL-MUJER_05.wav,1884.6657562622438,2128.2191536878345,3799.500979142586,0.009056078,0.3358995,0.0874384649521136,-310.33102,95.19865,9.19988,26.155895,-2.426732,-1.2378802,-15.338036,4.2196054,-8.453024,-2.9961421,8.79282,-7.874784,1.6933326,1.580326,-2.7325945,0.12371095,-6.5289364,5.592239,-4.399636,0.3025453,real
RACHEL-REAL-MUJER_05_noise.wav,1967.9354925108212,2219.93140083595,4018.502473012302,0.010664772,0.33703005,0.09084417829425363,-307.51575,93.00815,9.601492,25.919966,-2.3907166,-1.2408513,-15.1412325,4.0123696,-8.425244,-2.727294,8.322992,-7.486599,1.4651614,1.717418,-2.7867546,0.19233437,-6.5794864,5.5313315,-4.412825,0.39740714,real
RACHEL-REAL-MUJER_05_pitch.wav,1912.684784175085,2150.510273886216,3899.851774067041,0.007049475,0.2220401,0.08762530617018935,-343.89185,92.257675,9.708015,24.084145,-4.7290134,-3.678825,-15.234887,4.809047,-10.469445,1.1069835,5.921308,-8.518231,4.0836163,-0.84753007,-2.1937675,-2.3206956,-3.598584,5.3641133,-5.8908505,1.3696709,real
RACHEL-REAL-MUJER_05_shift.wav,1884.5635492991844,2128.084445706183,3799.5910563903567,0.008630304,0.3359047,0.08758574485358872,-310.29858,95.19467,9.225503,26.15667,-2.4147468,-1.2393659,-15.334138,4.218679,-8.448369,-2.9932454,8.790388,-7.8730316,1.6919721,1.5814451,-2.729917,0.118645735,-6.524267,5.589474,-4.397383,0.3004998,real
RACHEL-REAL-MUJER_06.wav,1910.859466124756,1851.0725701882216,3867.633477572737,0.0065504345,0.30900946,0.08950185958453065,-344.93805,92.55211,-8.742183,41.882896,-7.7640643,0.10755748,-14.176342,-5.6732883,-4.9402246,-3.561811,-8.737312,2.149516,-10.5766115,4.252,-2.6825106,-6.72249,2.6109395,-4.6695223,-2.3487751,-4.6803746,real
RACHEL-REAL-MUJER_06_noise.wav,3395.640220297106,2747.079318848103,6507.750622979526,0.14127888,0.37892175,0.23831960159243296,-245.82123,45.630177,2.3868103,19.119186,-2.7890763,-5.234676,-12.237258,-6.7351627,-6.083134,-4.6212993,-6.939707,-0.4766163,-8.505406,2.3119845,-3.4110887,-3.5451705,-0.98624057,-0.5212723,-5.0025163,-1.5263733,real
RACHEL-REAL-MUJER_06_pitch.wav,1989.2525707576706,1933.23787618021,4021.3463092672414,0.00793395,0.20792677,0.10152601921695402,-373.54053,84.635056,-6.1584945,38.27126,-9.476115,-3.4410036,-14.71425,-6.0564413,-4.3734736,-5.7148595,-6.981447,0.19549087,-10.262016,6.0097413,-6.745791,-3.2887628,1.4814062,-5.670306,-2.523013,-5.7993884,real
RACHEL-REAL-MUJER_06_shift.wav,1912.3192073523655,1852.2896054492207,3871.387350148168,0.006562782,0.30899653,0.08956266088960728,-344.87045,92.568504,-8.752273,41.843952,-7.775389,0.08938283,-14.177836,-5.6878357,-4.9441285,-3.5754006,-8.738285,2.145159,-10.567667,4.25426,-2.6766868,-6.7235627,2.6074734,-4.6792674,-2.3597367,-4.692539,real
RACHEL-REAL-MUJER_07.wav,1354.8500926096187,1364.8343659687139,2520.4687610889005,0.0025112943,0.23401259,0.07718478445148877,-342.76752,112.52673,-7.2140737,7.568685,-8.0840025,-16.19076,-16.593237,-10.674572,-17.964409,-10.31558,-7.49363,-16.025606,-4.393175,-10.087536,-7.956077,-6.5175943,-7.9264865,-4.1025896,-5.902241,-2.4702754,real
RACHEL-REAL-MUJER_07_noise.wav,3850.998451242757,3130.48718762079,7898.4989879530185,0.1528267,0.46266803,0.24197989114149634,-197.67049,33.273067,8.400216,3.6585243,-5.314084,-5.9643044,-11.182481,-6.267466,-10.213671,-4.8814316,-7.9372067,-4.705813,-7.4481416,-2.827496,-6.54334,-2.363112,-5.8789716,-1.1894503,-4.455047,-0.33664608,real
RACHEL-REAL-MUJER_07_pitch.wav,1413.048800628913,1427.564564792985,2631.854049370742,0.0029653707,0.15451086,0.08343682973757255,-377.94156,107.72913,-7.4366817,5.87711,-10.411158,-17.718506,-16.397648,-11.289256,-18.467587,-8.364144,-9.575541,-14.380601,-3.873953,-11.053128,-6.595472,-7.482726,-6.642362,-4.2290826,-4.831751,-2.6125562,real
RACHEL-REAL-MUJER_07_shift.wav,1354.3744647943722,1364.65558495934,2521.194141512112,0.0025077048,0.23403086,0.07719907681207419,-342.744,112.55746,-7.2000666,7.57551,-8.081057,-16.191795,-16.604033,-10.682535,-17.971584,-10.323396,-7.4947076,-16.025137,-4.396077,-10.093451,-7.958526,-6.521813,-7.927712,-4.1002436,-5.90273,-2.4718957,real
RACHEL-REAL-MUJER_08.wav,1434.3378689378055,1591.0578848700266,2864.484904247367,0.005642648,0.16901274,0.07006112493305962,-379.51593,107.07627,-0.51671594,25.456484,7.8712277,-6.5575128,-8.204363,-4.6033783,-4.323519,-0.9782083,-8.218577,-4.010783,-0.62457526,-5.3615594,-5.02998,-6.935266,-3.6723576,-5.77727,-5.378784,-3.6805496,real
RACHEL-REAL-MUJER_08_noise.wav,3730.861276626063,3069.6316455251217,7601.674276486076,0.1657524,0.2934788,0.23972848703588004,-251.73518,34.377148,10.7313385,10.774499,2.3993826,-1.8161845,-9.027624,-3.2985256,-5.6924706,-1.5348964,-7.1230874,-2.3805425,-4.6080136,-1.7572894,-7.2253723,-3.443992,-6.358606,-2.910534,-6.7306843,-2.0596964,real
RACHEL-REAL-MUJER_08_pitch.wav,1496.0799490506004,1661.5063479384717,2990.8319922014457,0.006569772,0.11165,0.07337676555248125,-415.22333,100.88241,2.0589972,24.6859,5.9128428,-8.205129,-8.419752,-4.468402,-3.410595,-2.225672,-9.130178,-2.0949116,-1.7313449,-5.8716054,-5.6798697,-6.301979,-3.6285803,-6.469333,-4.16318,-3.139994,real
RACHEL-REAL-MUJER_08_shift.wav,1432.20738297076,1590.3000439432278,2857.8465890390708,0.0055502136,0.16903836,0.07010923833006069,-378.47913,105.83994,0.42917377,24.928425,8.056756,-6.5977893,-8.205368,-4.651566,-4.232249,-1.0602995,-8.16444,-3.9934874,-0.6609348,-5.286307,-5.0719953,-6.9046297,-3.689078,-5.7698607,-5.383953,-3.7074428,real
RACHEL-REAL-MUJER_09.wav,1304.1882457630834,1343.6620981058363,2406.1119914504716,0.0034208728,0.34172237,0.07218915831367924,-302.32153,144.05377,-12.452244,16.511173,-30.07272,-10.81264,-13.451787,-21.02982,-7.3051395,-4.8287773,-11.108718,-7.414382,-7.014369,-5.0505643,-6.4941745,-11.050415,-2.4461842,-7.9590287,-7.2785754,-3.4224434,real
RACHEL-REAL-MUJER_09_noise.wav,2082.6529002538723,2377.533080271237,4159.117869251179,0.030946314,0.37837195,0.09841078272405661,-249.54175,95.77882,10.579911,3.4623914,-21.452873,-12.429138,-15.164786,-16.290512,-10.13804,-4.130897,-10.764431,-5.612009,-8.62209,-2.7089467,-8.711618,-6.807536,-6.4043155,-4.206525,-9.043847,-2.2585528,real
RACHEL-REAL-MUJER_09_pitch.wav,1361.6636223651005,1406.845180846377,2516.540757665094,0.0031489225,0.22636087,0.07534087558962264,-336.13284,136.59166,-11.138096,11.279134,-31.593086,-10.380008,-15.347098,-19.586155,-5.034489,-6.110345,-11.64315,-6.949334,-6.3776984,-4.5175138,-8.370151,-8.78312,-1.9760176,-8.734277,-4.681863,-4.1426544,real
RACHEL-REAL-MUJER_09_shift.wav,1294.652445714461,1337.6739541469417,2403.775842054835,0.0028357264,0.34186748,0.07193580483490566,-301.40997,143.78514,-12.097065,16.212702,-29.950598,-10.996199,-13.260564,-21.005033,-7.312439,-4.959624,-11.09248,-7.430945,-6.9633293,-4.979339,-6.55454,-11.082978,-2.4942234,-7.9929824,-7.3305054,-3.438255,real
RACHEL-REAL-MUJER_10.wav,1551.6174922669993,1480.640964041696,2832.4090010763066,0.0021830855,0.28293374,0.09053499851543943,-324.927,131.05896,-18.73591,29.5535,1.2857224,4.121901,-30.587187,2.0063047,-4.9374213,-14.771932,6.3788614,-9.878919,-3.0959637,-4.555675,-0.35753292,-7.941742,-6.6417885,-1.271038,-9.097305,-2.251267,real
RACHEL-REAL-MUJER_10_noise.wav,2636.8297302376927,2533.42955249407,5117.196082615796,0.05569639,0.31417254,0.1491523313786619,-272.5527,78.42434,6.6128955,17.93249,5.8191786,-1.4286667,-22.521227,-1.7316092,-6.206166,-8.838277,-1.4376442,-3.281451,-7.2696815,-0.6821717,-4.065729,-4.5608845,-7.9038925,-1.1672177,-8.105127,-2.8296602,real
RACHEL-REAL-MUJER_10_pitch.wav,1634.9480526682687,1555.8856466862658,2985.732908996437,0.0026998671,0.18820927,0.10051364249307206,-357.77188,120.80938,-14.277279,25.756872,1.6169657,-1.2419981,-30.643839,4.5908475,-9.002037,-11.777078,4.573368,-11.07153,-2.4418275,-4.239518,-1.5281944,-10.410872,-3.4285405,-4.569194,-7.8980293,-3.590885,real
RACHEL-REAL-MUJER_10_shift.wav,1551.5963761633184,1480.1387703504504,2821.591251762916,0.002163321,0.28299314,0.09053577172406968,-324.37485,130.65182,-18.389542,29.236416,1.4997023,3.906431,-30.482002,1.9514941,-4.9302115,-14.740904,6.345542,-9.825849,-3.157885,-4.508612,-0.3789092,-7.9338603,-6.60759,-1.2937218,-9.0525255,-2.2872937,real
SCARLETT-ARTIFICIAL-HOMBRE_01.wav,2883.9215844365503,2482.0628562712636,5349.781458586165,0.033721045,0.49870068,0.163476246460356,-270.72766,75.222755,-16.886984,-2.5474079,15.49721,-4.4719334,-10.020187,-16.186731,-15.8395815,0.29636756,-14.980245,-6.4051585,-3.7376978,-13.839409,-8.379469,-5.6112657,-10.736216,-1.7133623,-5.464718,-2.2066646,artificial
SCARLETT-ARTIFICIAL-HOMBRE_01_noise.wav,3951.4487259549956,2934.318408798859,7531.464274878641,0.13260913,0.61280227,0.2740142723503236,-184.79295,34.215984,-4.9334497,-0.9813559,6.630833,0.36199477,-11.487461,-14.031565,-12.183808,-2.2435653,-10.797327,-4.088559,-6.416316,-6.108213,-8.829188,-3.5555518,-7.9603424,-2.1295648,-3.2331197,0.27532598,artificial
SCARLETT-ARTIFICIAL-HOMBRE_01_pitch.wav,2876.6045716485396,2458.1300580630063,5305.181944023058,0.028229062,0.3268682,0.1746727409486246,-307.07913,72.47299,-19.341028,-0.5200816,13.125495,-7.530159,-12.914311,-17.865023,-14.094787,-0.020112762,-17.528307,-2.9425914,-8.055329,-14.302285,-7.7426333,-6.756907,-10.225726,0.106799364,-7.8280697,0.8026942,artificial
SCARLETT-ARTIFICIAL-HOMBRE_01_shift.wav,2887.115484210126,2483.829808017427,5357.377313410194,0.03388481,0.49880812,0.16341856922532363,-270.62405,75.07868,-16.864466,-2.5724323,15.554608,-4.483982,-10.026411,-16.18676,-15.8208275,0.259256,-14.994848,-6.4036846,-3.7143433,-13.80287,-8.383198,-5.619299,-10.716966,-1.6730317,-5.4258833,-2.21615,artificial
SCARLETT-ARTIFICIAL-HOMBRE_02.wav,2900.9533283357564,2506.4371870868736,5576.987066501524,0.03874202,0.4801096,0.1604684437608885,-286.82855,72.73494,-5.479899,-12.079013,-0.3658811,9.990175,-17.689518,-11.192481,-17.37869,-4.4033117,-10.832586,-3.2818248,-4.2745423,-13.724674,-6.2856326,-4.32381,-11.823128,-4.19209,0.48838896,-6.425043,artificial
SCARLETT-ARTIFICIAL-HOMBRE_02_noise.wav,3904.8579716046484,2886.7152924999227,7440.378179782774,0.13759938,0.55713904,0.2708889100609756,-207.2955,36.32388,0.3036365,-7.8225822,-1.9359964,6.3278637,-13.451247,-12.310061,-14.847096,-3.9882429,-8.8263035,-1.7601057,-5.450055,-7.4498153,-7.2118154,-2.9080696,-9.060009,-2.1504655,-1.6333456,-1.6090609,artificial
SCARLETT-ARTIFICIAL-HOMBRE_02_pitch.wav,2922.1300723345357,2505.633356090018,5625.1366592035065,0.031744882,0.316329,0.1722144150152439,-322.58173,68.63593,-6.0685368,-12.58682,1.4245638,6.859042,-21.546728,-12.002299,-17.511986,-2.8750796,-12.744279,-1.6586348,-9.600177,-12.598141,-4.7924376,-5.400583,-12.363728,0.6582293,-2.1999924,-7.003085,artificial
SCARLETT-ARTIFICIAL-HOMBRE_02_shift.wav,2898.1385774291853,2506.2254067455747,5580.5509241615855,0.038701627,0.48007953,0.16056797147212543,-286.82236,72.64702,-5.391769,-12.095518,-0.28551397,9.973324,-17.641314,-11.195046,-17.345121,-4.4088,-10.818524,-3.248963,-4.272333,-13.711225,-6.302454,-4.339508,-11.83335,-4.1915026,0.49176595,-6.416732,artificial
SCARLETT-ARTIFICIAL-HOMBRE_03.wav,2664.754674660042,2232.5022390803615,4825.051023394925,0.024594674,0.48773354,0.15156675749318801,-272.03342,78.65197,-24.636227,17.189957,9.798512,-5.7555265,-3.5254817,-8.264954,-27.101973,11.225479,-16.014421,-2.8280947,-11.93457,-15.366147,-2.383351,-6.701355,-15.681267,-2.0532868,-0.8888962,-2.421685,artificial
SCARLETT-ARTIFICIAL-HOMBRE_03_noise.wav,3561.440221786705,2687.9027015462607,6460.870377958958,0.109342426,0.54740494,0.24489233864100818,-208.99348,41.198883,-11.69302,11.715491,5.589886,-3.5791018,-5.132666,-11.445387,-19.59626,3.5311894,-11.015815,-4.2513623,-12.009679,-9.828175,-5.561046,-4.7214813,-13.759486,-3.2873874,-0.22255103,-1.8741452,artificial
SCARLETT-ARTIFICIAL-HOMBRE_03_pitch.wav,2746.89550551376,2266.6403661547183,4979.714574995743,0.021004038,0.3204807,0.1694429070163488,-308.11926,74.35423,-25.388847,19.35998,7.5991178,-7.689972,-4.2789,-12.570451,-23.165478,13.169879,-20.186283,-0.013646513,-17.80396,-10.330581,-3.5551372,-9.517361,-13.572992,4.451544,-2.6656399,-2.2293625,artificial
SCARLETT-ARTIFICIAL-HOMBRE_03_shift.wav,2664.18738272345,2233.007331238717,4817.995525640753,0.024676356,0.48767528,0.15176233608651227,-271.97223,78.639626,-24.63956,17.18399,9.848229,-5.7661624,-3.5171144,-8.293968,-27.070536,11.219936,-16.025026,-2.850602,-11.927072,-15.35386,-2.3665137,-6.7149634,-15.684607,-2.0555747,-0.87779915,-2.4531531,artificial
SCARLETT-ARTIFICIAL-HOMBRE_04.wav,2224.336024466656,2202.682149922931,4103.058301788015,0.02771486,0.4327331,0.12185601527982327,-277.893,101.64466,-18.011871,-0.8270387,7.8532987,4.0814033,-13.23938,-14.852163,-12.871461,-14.995238,-10.409607,-0.8522509,-10.226319,-9.446274,-11.502713,-0.77166533,-12.045563,-2.1186714,-0.2687272,-0.32123694,artificial
SCARLETT-ARTIFICIAL-HOMBRE_04_noise.wav,3292.381865399455,2761.855753276502,6284.539857844717,0.12341293,0.50440484,0.23156971994661266,-210.6093,58.01894,-4.008642,-3.1358485,5.711096,4.3909917,-13.033008,-14.164321,-14.88908,-11.958406,-10.279212,-0.9142375,-9.012205,-7.6059594,-9.011565,-1.0103769,-9.510048,-2.3405247,-0.6140421,0.18311958,artificial
SCARLETT-ARTIFICIAL-HOMBRE_04_pitch.wav,2239.9619337377735,2203.2915523124625,4106.388178559922,0.023303503,0.28438967,0.128820674935567,-314.3662,98.50863,-20.195131,-1.075549,7.3707104,0.6747742,-16.100046,-15.396441,-12.7015,-15.745879,-8.230414,-2.9664,-12.000187,-10.970296,-9.014922,-1.3167739,-11.545578,1.4472324,-0.7863699,-3.262265,artificial
SCARLETT-ARTIFICIAL-HOMBRE_04_shift.wav,2222.8062322090045,2202.406571267982,4109.480206990979,0.027943127,0.43268642,0.12188549912555229,-277.9189,101.81121,-18.136992,-0.78051364,7.775116,4.19406,-13.305401,-14.816973,-12.946244,-14.94292,-10.469222,-0.7938075,-10.251004,-9.396189,-11.537546,-0.741439,-12.060402,-2.0673177,-0.30119097,-0.27543786,artificial
SCARLETT-ARTIFICIAL-HOMBRE_05.wav,1987.2561362704,2064.4991273544315,3548.8817898732314,0.021324415,0.42754364,0.10793165290880503,-279.55316,116.64109,-12.4702835,-7.4652915,11.195716,7.7992344,-23.222746,-11.861143,-16.232515,-13.388257,-14.094682,-1.6182942,-7.7895308,-12.56406,-12.226934,2.403172,-12.416394,-2.2460604,1.2028363,-3.2943316,artificial
SCARLETT-ARTIFICIAL-HOMBRE_05_noise.wav,3460.289329121973,2934.6270662687107,7033.451756891214,0.12576742,0.58548474,0.23695920548349056,-178.17761,52.56862,2.650021,-2.3925052,4.479517,3.8374078,-15.904036,-13.972062,-15.885153,-11.182341,-11.455142,-2.3013139,-8.26754,-7.394705,-8.727041,-1.2312359,-7.3984423,-0.9512855,-2.1012452,-0.74198556,artificial
SCARLETT-ARTIFICIAL-HOMBRE_05_pitch.wav,2016.7735006056357,2086.520331125493,3591.8127671727593,0.018296523,0.28389853,0.11469235210298742,-314.89255,113.16173,-14.410924,-7.953557,12.565633,2.2229707,-25.523834,-13.048226,-17.144163,-14.014214,-11.314859,-0.9939539,-10.615763,-14.088444,-7.515152,1.1286287,-12.60873,2.2215643,-1.1305406,-7.2205205,artificial
SCARLETT-ARTIFICIAL-HOMBRE_05_shift.wav,1983.421906429288,2062.6948378962106,3542.584343676297,0.021118736,0.4275237,0.10764068027712265,-279.56503,116.83714,-12.62474,-7.341935,11.005736,7.929801,-23.335299,-11.760909,-16.349247,-13.273803,-14.160599,-1.4968201,-7.8276434,-12.480297,-12.314831,2.487639,-12.470121,-2.186014,1.1348574,-3.237654,artificial
SCARLETT-ARTIFICIAL-HOMBRE_06.wav,2588.2231995942207,2337.18155579971,4912.349925321691,0.03180734,0.46763906,0.15030286203022875,-265.00137,78.59471,-25.152222,-4.844646,6.893986,6.285617,-18.766655,-5.4809976,-18.054111,1.7013192,-12.209814,-19.6219,-4.8972254,-16.221989,0.24374828,-1.2271605,-10.619447,5.9136877,5.424007,-1.2974435,artificial
SCARLETT-ARTIFICIAL-HOMBRE_06_noise.wav,3475.5004299216603,2733.515457975182,6663.611557904412,0.118541665,0.5225412,0.24322709226919934,-207.51857,46.370148,-14.658623,-7.0154433,2.800317,5.7427087,-16.04104,-9.906319,-13.511138,-0.25122824,-12.47777,-13.809651,-8.66884,-9.067311,-2.0212567,-1.8269562,-9.009301,5.409478,4.133804,1.6352859,artificial
SCARLETT-ARTIFICIAL-HOMBRE_06_pitch.wav,2617.5822613683135,2341.813575707028,4983.898566750919,0.025244284,0.31045002,0.1552630655126634,-301.70654,74.24118,-26.819103,-4.98182,7.6728435,3.164258,-20.238922,-6.2485957,-18.028751,3.1671858,-18.639267,-16.63284,-6.385238,-14.059168,3.7809684,-5.83644,-6.685316,9.984304,2.789802,-3.338491,artificial
SCARLETT-ARTIFICIAL-HOMBRE_06_shift.wav,2585.82637119204,2337.201935328821,4907.248104319853,0.030258521,0.4676908,0.15032998876633988,-264.7418,78.73485,-25.108772,-4.879288,7.005548,6.294034,-18.761957,-5.5496435,-18.038383,1.7314146,-12.158899,-19.620083,-4.9160914,-16.276175,0.23687074,-1.1887591,-10.603811,5.9442253,5.415541,-1.2990978,artificial
SCARLETT-ARTIFICIAL-MUJER_07.wav,2912.5574838579155,2371.094881445144,5280.478277439024,0.027959658,0.43220833,0.16183215298949866,-304.49792,68.38417,-6.8659263,19.397242,-4.8717275,-19.350468,13.748072,-17.5246,-20.828236,-4.831779,-17.865704,12.593221,-10.447661,-5.6995864,-1.1282804,-14.795763,5.8452177,-13.825704,-3.3432643,2.910561,artificial
SCARLETT-ARTIFICIAL-MUJER_07_noise.wav,4213.852109993137,2959.0530647397163,7796.259586985519,0.14568202,0.5773062,0.29097261919884826,-194.48503,21.653093,4.8409657,11.573935,-3.8194163,-6.569587,-0.7233885,-9.537994,-16.523579,-5.798333,-9.554332,2.9463327,-4.4918704,-1.2193359,-4.6051745,-4.005859,-2.5399215,-3.4041653,-5.39841,1.1574036,artificial
SCARLETT-ARTIFICIAL-MUJER_07_pitch.wav,2933.3396923128303,2365.1125529201963,5304.389469798019,0.022433046,0.28315127,0.17431111322831977,-341.1637,66.461754,-6.9999537,20.533667,-8.621484,-17.238796,12.429305,-23.557217,-18.476336,-5.8078513,-14.093607,14.448815,-16.662703,-0.6506894,-7.845468,-10.104499,3.2400126,-16.240526,2.336003,-2.8825464,artificial
SCARLETT-ARTIFICIAL-MUJER_07_shift.wav,2912.887904161348,2370.9032288956664,5281.659977610519,0.02799104,0.43222654,0.16158801236449866,-304.44504,68.409706,-6.8752956,19.38648,-4.8727255,-19.363245,13.758689,-17.514845,-20.819403,-4.8387165,-17.86525,12.599786,-10.44164,-5.690394,-1.1214967,-14.781509,5.848913,-13.814344,-3.3351588,2.912116,artificial
SCARLETT-ARTIFICIAL-MUJER_08.wav,3097.879126001792,2527.3582907529676,5745.093942373461,0.037139468,0.40129107,0.17513198956908343,-324.23227,62.80998,-3.7803583,7.355752,-3.8782797,-13.513378,15.784023,-18.192148,-19.998745,3.2610528,-21.491589,4.702362,-10.579007,0.67251986,-3.3291283,-15.800388,-0.12055311,-5.4100685,-2.4729056,-2.044565,artificial
SCARLETT-ARTIFICIAL-MUJER_08_noise.wav,3843.032369063725,2763.146988032316,6890.9784862346105,0.12866366,0.41677573,0.2667304794374145,-286.71844,36.58154,4.383279,6.550121,-6.959722,-7.3356624,8.269182,-15.71874,-20.281982,0.5325799,-17.365614,0.833946,-7.826164,1.4274269,-5.926354,-11.289769,-2.9694116,-3.5576627,-3.5939307,-1.5036021,artificial
SCARLETT-ARTIFICIAL-MUJER_08_pitch.wav,3137.658238689002,2518.0624560861074,5765.036457442716,0.030839713,0.25826484,0.18671781485123118,-361.0307,58.820824,-3.7077851,7.83815,-6.651265,-11.48037,13.465567,-24.015097,-15.754847,1.4272631,-19.941658,7.2453966,-13.6564665,3.7769282,-11.405219,-10.970704,0.32169688,-5.203118,-2.190607,-2.9876022,artificial
SCARLETT-ARTIFICIAL-MUJER_08_shift.wav,3099.6485326267766,2527.228829603141,5754.741170859696,0.03728509,0.40129542,0.1751553682883037,-324.0364,62.603268,-3.5950165,7.249831,-3.8662744,-13.484762,15.759196,-18.19794,-20.004992,3.2256033,-21.436451,4.628122,-10.496465,0.65529406,-3.349761,-15.786866,-0.13686958,-5.3786097,-2.4527252,-2.0466735,artificial
